COU,Country,Pollutant,VAR,Year,Value
ROU,Romania,Greenhouse gases,TOTAL,2000,138979.501
ROU,Romania,Greenhouse gases,TOTAL,2001,142647.773
ROU,Romania,Greenhouse gases,TOTAL,2002,144186.01
ROU,Romania,Greenhouse gases,TOTAL,2003,149901.263
ROU,Romania,Greenhouse gases,TOTAL,2004,148139.995
ROU,Romania,Greenhouse gases,TOTAL,2005,146902.595
ROU,Romania,Greenhouse gases,TOTAL,2006,148403.924
ROU,Romania,Greenhouse gases,TOTAL,2007,152605.787
ROU,Romania,Greenhouse gases,TOTAL,2008,148910.603
ROU,Romania,Greenhouse gases,TOTAL,2009,127676.483
ROU,Romania,Greenhouse gases,TOTAL,2010,123439.772
ROU,Romania,Greenhouse gases,TOTAL,2011,131363.699
ROU,Romania,Greenhouse gases,TOTAL,2012,131528.916
ROU,Romania,Greenhouse gases,TOTAL,2013,117083.995
ROU,Romania,Greenhouse gases,TOTAL,2014,116089.642
ROU,Romania,Greenhouse gases,TOTAL,2015,115404.963
ROU,Romania,Greenhouse gases,TOTAL,2016,114155.139
ROU,Romania,Greenhouse gases,TOTAL,2017,117651.213
ROU,Romania,Greenhouse gases,TOTAL,2018,120208.643
ROU,Romania,Greenhouse gases,TOTAL,2019,117056.689
ROU,Romania,Greenhouse gases,TOTAL,2020,113628.43
HRV,Croatia,Carbon dioxide,TOTAL,1990,22979.789
HRV,Croatia,Carbon dioxide,TOTAL,1991,16987.509
HRV,Croatia,Carbon dioxide,TOTAL,1992,16372.593
HRV,Croatia,Carbon dioxide,TOTAL,1993,16809.18
HRV,Croatia,Carbon dioxide,TOTAL,1994,16054.021
HRV,Croatia,Carbon dioxide,TOTAL,1995,16817.667
HRV,Croatia,Carbon dioxide,TOTAL,1996,17344.87
HRV,Croatia,Carbon dioxide,TOTAL,1997,18558.618
HRV,Croatia,Carbon dioxide,TOTAL,1998,19013.422
HRV,Croatia,Carbon dioxide,TOTAL,1999,20024.746
HRV,Croatia,Carbon dioxide,TOTAL,2000,19662.487
HRV,Croatia,Carbon dioxide,TOTAL,2001,20785.304
HRV,Croatia,Carbon dioxide,TOTAL,2002,21889.46
HRV,Croatia,Carbon dioxide,TOTAL,2003,23215.261
HRV,Croatia,Carbon dioxide,TOTAL,2004,22887.891
HRV,Croatia,Carbon dioxide,TOTAL,2005,23343.921
HRV,Croatia,Carbon dioxide,TOTAL,2006,23549.946
HRV,Croatia,Carbon dioxide,TOTAL,2007,24862.861
HRV,Croatia,Carbon dioxide,TOTAL,2008,23594.994
HRV,Croatia,Carbon dioxide,TOTAL,2009,21804.455
HRV,Croatia,Carbon dioxide,TOTAL,2010,21016.283
HRV,Croatia,Carbon dioxide,TOTAL,2011,20649.618
HRV,Croatia,Carbon dioxide,TOTAL,2012,19087.403
HRV,Croatia,Carbon dioxide,TOTAL,2013,18432.191
HRV,Croatia,Carbon dioxide,TOTAL,2014,17681.566
HRV,Croatia,Carbon dioxide,TOTAL,2015,17824.705
HRV,Croatia,Carbon dioxide,TOTAL,2016,18109.014
HRV,Croatia,Carbon dioxide,TOTAL,2017,18743.995
HRV,Croatia,Carbon dioxide,TOTAL,2018,17724.152
HRV,Croatia,Carbon dioxide,TOTAL,2019,17857.446
HRV,Croatia,Carbon dioxide,TOTAL,2020,16870.528
ROU,Romania,Carbon dioxide,INDEX_1990,1990,100.0
ROU,Romania,Carbon dioxide,INDEX_1990,1991,81.797
ROU,Romania,Carbon dioxide,INDEX_1990,1992,75.762
ROU,Romania,Carbon dioxide,INDEX_1990,1993,70.412
ROU,Romania,Carbon dioxide,INDEX_1990,1994,69.404
ROU,Romania,Carbon dioxide,INDEX_1990,1995,72.323
ROU,Romania,Carbon dioxide,INDEX_1990,1996,74.27
ROU,Romania,Carbon dioxide,INDEX_1990,1997,67.923
ROU,Romania,Carbon dioxide,INDEX_1990,1998,60.081
ROU,Romania,Carbon dioxide,INDEX_1990,1999,50.804
ROU,Romania,Carbon dioxide,INDEX_1990,2000,53.643
ROU,Romania,Carbon dioxide,INDEX_1990,2001,56.817
ROU,Romania,Carbon dioxide,INDEX_1990,2002,56.936
ROU,Romania,Carbon dioxide,INDEX_1990,2003,59.534
ROU,Romania,Carbon dioxide,INDEX_1990,2004,59.109
ROU,Romania,Carbon dioxide,INDEX_1990,2005,58.028
ROU,Romania,Carbon dioxide,INDEX_1990,2006,59.729
ROU,Romania,Carbon dioxide,INDEX_1990,2007,62.877
ROU,Romania,Carbon dioxide,INDEX_1990,2008,61.82
ROU,Romania,Carbon dioxide,INDEX_1990,2009,50.79
ROU,Romania,Carbon dioxide,INDEX_1990,2010,49.389
ROU,Romania,Carbon dioxide,INDEX_1990,2011,54.125
ROU,Romania,Carbon dioxide,INDEX_1990,2012,54.554
ROU,Romania,Carbon dioxide,INDEX_1990,2013,46.334
ROU,Romania,Carbon dioxide,INDEX_1990,2014,45.878
ROU,Romania,Carbon dioxide,INDEX_1990,2015,45.449
ROU,Romania,Carbon dioxide,INDEX_1990,2016,44.888
ROU,Romania,Carbon dioxide,INDEX_1990,2017,46.717
ROU,Romania,Carbon dioxide,INDEX_1990,2018,47.934
ROU,Romania,Carbon dioxide,INDEX_1990,2019,46.187
ROU,Romania,Carbon dioxide,INDEX_1990,2020,44.892
UKR,Ukraine,Methane,INDEX_1990,1990,100.0
UKR,Ukraine,Methane,INDEX_1990,1991,95.703
UKR,Ukraine,Methane,INDEX_1990,1992,91.378
UKR,Ukraine,Methane,INDEX_1990,1993,86.769
UKR,Ukraine,Methane,INDEX_1990,1994,81.611
UKR,Ukraine,Methane,INDEX_1990,1995,76.017
UKR,Ukraine,Methane,INDEX_1990,1996,73.842
UKR,Ukraine,Methane,INDEX_1990,1997,70.941
UKR,Ukraine,Methane,INDEX_1990,1998,68.906
UKR,Ukraine,Methane,INDEX_1990,1999,69.597
UKR,Ukraine,Methane,INDEX_1990,2000,64.696
UKR,Ukraine,Methane,INDEX_1990,2001,63.895
UKR,Ukraine,Methane,INDEX_1990,2002,59.827
UKR,Ukraine,Methane,INDEX_1990,2003,60.162
UKR,Ukraine,Methane,INDEX_1990,2004,58.437
UKR,Ukraine,Methane,INDEX_1990,2005,56.204
UKR,Ukraine,Methane,INDEX_1990,2006,54.92
UKR,Ukraine,Methane,INDEX_1990,2007,54.814
UKR,Ukraine,Methane,INDEX_1990,2008,51.157
UKR,Ukraine,Methane,INDEX_1990,2009,46.728
UKR,Ukraine,Methane,INDEX_1990,2010,46.388
UKR,Ukraine,Methane,INDEX_1990,2011,47.153
UKR,Ukraine,Methane,INDEX_1990,2012,44.105
UKR,Ukraine,Methane,INDEX_1990,2013,41.253
UKR,Ukraine,Methane,INDEX_1990,2014,37.669
UKR,Ukraine,Methane,INDEX_1990,2015,33.621
UKR,Ukraine,Methane,INDEX_1990,2016,36.184
UKR,Ukraine,Methane,INDEX_1990,2017,34.93
UKR,Ukraine,Methane,INDEX_1990,2018,36.99
UKR,Ukraine,Methane,INDEX_1990,2019,38.119
UKR,Ukraine,Methane,INDEX_1990,2020,39.029
BGR,Bulgaria,Carbon dioxide,TOTAL,1990,76699.197
BGR,Bulgaria,Carbon dioxide,TOTAL,1991,61516.959
BGR,Bulgaria,Carbon dioxide,TOTAL,1992,57366.293
BGR,Bulgaria,Carbon dioxide,TOTAL,1993,58426.648
BGR,Bulgaria,Carbon dioxide,TOTAL,1994,56404.59
BGR,Bulgaria,Carbon dioxide,TOTAL,1995,57951.033
BGR,Bulgaria,Carbon dioxide,TOTAL,1996,58501.566
BGR,Bulgaria,Carbon dioxide,TOTAL,1997,55855.871
BGR,Bulgaria,Carbon dioxide,TOTAL,1998,53174.794
BGR,Bulgaria,Carbon dioxide,TOTAL,1999,46378.9
BGR,Bulgaria,Carbon dioxide,TOTAL,2000,45464.332
BGR,Bulgaria,Carbon dioxide,TOTAL,2001,48980.165
BGR,Bulgaria,Carbon dioxide,TOTAL,2002,46155.491
BGR,Bulgaria,Carbon dioxide,TOTAL,2003,50532.395
BGR,Bulgaria,Carbon dioxide,TOTAL,2004,49583.352
BGR,Bulgaria,Carbon dioxide,TOTAL,2005,50654.402
BGR,Bulgaria,Carbon dioxide,TOTAL,2006,51891.855
BGR,Bulgaria,Carbon dioxide,TOTAL,2007,55737.583
BGR,Bulgaria,Carbon dioxide,TOTAL,2008,54076.123
BGR,Bulgaria,Carbon dioxide,TOTAL,2009,45812.407
BGR,Bulgaria,Carbon dioxide,TOTAL,2010,47858.926
BGR,Bulgaria,Carbon dioxide,TOTAL,2011,53174.763
BGR,Bulgaria,Carbon dioxide,TOTAL,2012,48338.905
BGR,Bulgaria,Carbon dioxide,TOTAL,2013,42678.602
BGR,Bulgaria,Carbon dioxide,TOTAL,2014,45266.301
BGR,Bulgaria,Carbon dioxide,TOTAL,2015,48260.534
BGR,Bulgaria,Carbon dioxide,TOTAL,2016,45484.31
BGR,Bulgaria,Carbon dioxide,TOTAL,2017,47569.757
BGR,Bulgaria,Carbon dioxide,TOTAL,2018,43616.065
BGR,Bulgaria,Carbon dioxide,TOTAL,2019,42255.765
BGR,Bulgaria,Carbon dioxide,TOTAL,2020,36967.113
MCO,Monaco,Greenhouse gases,INDEX_1990,1990,100.0
MCO,Monaco,Greenhouse gases,INDEX_1990,1991,100.835
MCO,Monaco,Greenhouse gases,INDEX_1990,1992,106.327
MCO,Monaco,Greenhouse gases,INDEX_1990,1993,105.496
MCO,Monaco,Greenhouse gases,INDEX_1990,1994,106.175
MCO,Monaco,Greenhouse gases,INDEX_1990,1995,102.904
MCO,Monaco,Greenhouse gases,INDEX_1990,1996,106.606
MCO,Monaco,Greenhouse gases,INDEX_1990,1997,105.259
MCO,Monaco,Greenhouse gases,INDEX_1990,1998,104.417
MCO,Monaco,Greenhouse gases,INDEX_1990,1999,105.553
MCO,Monaco,Greenhouse gases,INDEX_1990,2000,103.719
MCO,Monaco,Greenhouse gases,INDEX_1990,2001,104.132
MCO,Monaco,Greenhouse gases,INDEX_1990,2002,104.427
MCO,Monaco,Greenhouse gases,INDEX_1990,2003,101.64
MCO,Monaco,Greenhouse gases,INDEX_1990,2004,96.533
MCO,Monaco,Greenhouse gases,INDEX_1990,2005,95.315
MCO,Monaco,Greenhouse gases,INDEX_1990,2006,91.051
MCO,Monaco,Greenhouse gases,INDEX_1990,2007,90.853
MCO,Monaco,Greenhouse gases,INDEX_1990,2008,91.54
MCO,Monaco,Greenhouse gases,INDEX_1990,2009,87.873
MCO,Monaco,Greenhouse gases,INDEX_1990,2010,86.506
MCO,Monaco,Greenhouse gases,INDEX_1990,2011,84.229
MCO,Monaco,Greenhouse gases,INDEX_1990,2012,86.792
MCO,Monaco,Greenhouse gases,INDEX_1990,2013,88.857
MCO,Monaco,Greenhouse gases,INDEX_1990,2014,83.238
MCO,Monaco,Greenhouse gases,INDEX_1990,2015,86.075
MCO,Monaco,Greenhouse gases,INDEX_1990,2016,84.37
MCO,Monaco,Greenhouse gases,INDEX_1990,2017,81.378
MCO,Monaco,Greenhouse gases,INDEX_1990,2018,84.649
MCO,Monaco,Greenhouse gases,INDEX_1990,2019,81.07
MCO,Monaco,Greenhouse gases,INDEX_1990,2020,68.169
CRI,Costa Rica,Carbon dioxide,INDEX_1990,1990,100.0
CRI,Costa Rica,Carbon dioxide,INDEX_1990,1991,100.374
CRI,Costa Rica,Carbon dioxide,INDEX_1990,1992,124.108
CRI,Costa Rica,Carbon dioxide,INDEX_1990,1993,130.179
CRI,Costa Rica,Carbon dioxide,INDEX_1990,1994,155.106
CRI,Costa Rica,Carbon dioxide,INDEX_1990,1995,157.424
CRI,Costa Rica,Carbon dioxide,INDEX_1990,1996,152.834
CRI,Costa Rica,Carbon dioxide,INDEX_1990,1997,150.567
CRI,Costa Rica,Carbon dioxide,INDEX_1990,1998,167.38
CRI,Costa Rica,Carbon dioxide,INDEX_1990,1999,171.133
CRI,Costa Rica,Carbon dioxide,INDEX_1990,2000,172.382
CRI,Costa Rica,Carbon dioxide,INDEX_1990,2001,182.973
CRI,Costa Rica,Carbon dioxide,INDEX_1990,2002,186.676
CRI,Costa Rica,Carbon dioxide,INDEX_1990,2003,196.141
CRI,Costa Rica,Carbon dioxide,INDEX_1990,2004,194.773
CRI,Costa Rica,Carbon dioxide,INDEX_1990,2005,202.245
CRI,Costa Rica,Carbon dioxide,INDEX_1990,2006,221.937
CRI,Costa Rica,Carbon dioxide,INDEX_1990,2007,244.806
CRI,Costa Rica,Carbon dioxide,INDEX_1990,2008,243.812
CRI,Costa Rica,Carbon dioxide,INDEX_1990,2009,234.176
CRI,Costa Rica,Carbon dioxide,INDEX_1990,2010,240.836
CRI,Costa Rica,Carbon dioxide,INDEX_1990,2011,250.316
CRI,Costa Rica,Carbon dioxide,INDEX_1990,2012,252.086
CRI,Costa Rica,Carbon dioxide,INDEX_1990,2013,263.359
CRI,Costa Rica,Carbon dioxide,INDEX_1990,2014,264.234
CRI,Costa Rica,Carbon dioxide,INDEX_1990,2015,253.917
CRI,Costa Rica,Carbon dioxide,INDEX_1990,2016,271.22
CRI,Costa Rica,Carbon dioxide,INDEX_1990,2017,276.142
KAZ,Kazakhstan,Greenhouse gases,INDEX_1990,1990,100.0
KAZ,Kazakhstan,Greenhouse gases,INDEX_1990,1991,96.035
KAZ,Kazakhstan,Greenhouse gases,INDEX_1990,1992,89.113
KAZ,Kazakhstan,Greenhouse gases,INDEX_1990,1993,79.861
KAZ,Kazakhstan,Greenhouse gases,INDEX_1990,1994,67.56
KAZ,Kazakhstan,Greenhouse gases,INDEX_1990,1995,63.072
KAZ,Kazakhstan,Greenhouse gases,INDEX_1990,1996,58.342
KAZ,Kazakhstan,Greenhouse gases,INDEX_1990,1997,56.302
KAZ,Kazakhstan,Greenhouse gases,INDEX_1990,1998,55.259
KAZ,Kazakhstan,Greenhouse gases,INDEX_1990,1999,48.423
KAZ,Kazakhstan,Greenhouse gases,INDEX_1990,2000,56.065
KAZ,Kazakhstan,Greenhouse gases,INDEX_1990,2001,54.484
KAZ,Kazakhstan,Greenhouse gases,INDEX_1990,2002,60.281
KAZ,Kazakhstan,Greenhouse gases,INDEX_1990,2003,65.851
KAZ,Kazakhstan,Greenhouse gases,INDEX_1990,2004,67.552
KAZ,Kazakhstan,Greenhouse gases,INDEX_1990,2005,71.051
KAZ,Kazakhstan,Greenhouse gases,INDEX_1990,2006,75.582
KAZ,Kazakhstan,Greenhouse gases,INDEX_1990,2007,76.075
KAZ,Kazakhstan,Greenhouse gases,INDEX_1990,2008,74.829
KAZ,Kazakhstan,Greenhouse gases,INDEX_1990,2009,71.763
KAZ,Kazakhstan,Greenhouse gases,INDEX_1990,2010,78.015
KAZ,Kazakhstan,Greenhouse gases,INDEX_1990,2011,75.409
KAZ,Kazakhstan,Greenhouse gases,INDEX_1990,2012,76.681
KAZ,Kazakhstan,Greenhouse gases,INDEX_1990,2013,78.752
KAZ,Kazakhstan,Greenhouse gases,INDEX_1990,2014,91.15
KAZ,Kazakhstan,Greenhouse gases,INDEX_1990,2015,92.28
KAZ,Kazakhstan,Greenhouse gases,INDEX_1990,2016,93.596
KAZ,Kazakhstan,Greenhouse gases,INDEX_1990,2017,98.401
KAZ,Kazakhstan,Greenhouse gases,INDEX_1990,2018,101.855
KAZ,Kazakhstan,Greenhouse gases,INDEX_1990,2019,93.264
KAZ,Kazakhstan,Greenhouse gases,INDEX_1990,2020,88.918
BGR,Bulgaria,Methane,INDEX_1990,1990,100.0
BGR,Bulgaria,Methane,INDEX_1990,1991,92.011
BGR,Bulgaria,Methane,INDEX_1990,1992,89.343
BGR,Bulgaria,Methane,INDEX_1990,1993,80.801
BGR,Bulgaria,Methane,INDEX_1990,1994,67.209
BGR,Bulgaria,Methane,INDEX_1990,1995,68.126
BGR,Bulgaria,Methane,INDEX_1990,1996,68.161
BGR,Bulgaria,Methane,INDEX_1990,1997,65.737
BGR,Bulgaria,Methane,INDEX_1990,1998,61.5
BGR,Bulgaria,Methane,INDEX_1990,1999,58.546
BGR,Bulgaria,Methane,INDEX_1990,2000,58.065
BGR,Bulgaria,Methane,INDEX_1990,2001,53.149
BGR,Bulgaria,Methane,INDEX_1990,2002,55.431
BGR,Bulgaria,Methane,INDEX_1990,2003,60.294
BGR,Bulgaria,Methane,INDEX_1990,2004,56.842
BGR,Bulgaria,Methane,INDEX_1990,2005,54.208
BGR,Bulgaria,Methane,INDEX_1990,2006,53.043
BGR,Bulgaria,Methane,INDEX_1990,2007,53.119
BGR,Bulgaria,Methane,INDEX_1990,2008,52.564
BGR,Bulgaria,Methane,INDEX_1990,2009,50.856
BGR,Bulgaria,Methane,INDEX_1990,2010,51.843
BGR,Bulgaria,Methane,INDEX_1990,2011,53.827
BGR,Bulgaria,Methane,INDEX_1990,2012,51.675
BGR,Bulgaria,Methane,INDEX_1990,2013,51.025
BGR,Bulgaria,Methane,INDEX_1990,2014,50.604
BGR,Bulgaria,Methane,INDEX_1990,2015,50.845
BGR,Bulgaria,Methane,INDEX_1990,2016,49.611
BGR,Bulgaria,Methane,INDEX_1990,2017,48.69
BGR,Bulgaria,Methane,INDEX_1990,2018,46.48
BGR,Bulgaria,Methane,INDEX_1990,2019,44.591
BGR,Bulgaria,Methane,INDEX_1990,2020,43.889
UKR,Ukraine,Carbon dioxide,TOTAL,1990,705830.043
UKR,Ukraine,Carbon dioxide,TOTAL,1991,632536.676
UKR,Ukraine,Carbon dioxide,TOTAL,1992,589060.298
UKR,Ukraine,Carbon dioxide,TOTAL,1993,510199.583
UKR,Ukraine,Carbon dioxide,TOTAL,1994,419266.344
UKR,Ukraine,Carbon dioxide,TOTAL,1995,389864.657
UKR,Ukraine,Carbon dioxide,TOTAL,1996,351408.793
UKR,Ukraine,Carbon dioxide,TOTAL,1997,340242.725
UKR,Ukraine,Carbon dioxide,TOTAL,1998,328576.744
UKR,Ukraine,Carbon dioxide,TOTAL,1999,298178.287
UKR,Ukraine,Carbon dioxide,TOTAL,2000,285321.939
UKR,Ukraine,Carbon dioxide,TOTAL,2001,303561.756
UKR,Ukraine,Carbon dioxide,TOTAL,2002,295673.973
UKR,Ukraine,Carbon dioxide,TOTAL,2003,306998.709
UKR,Ukraine,Carbon dioxide,TOTAL,2004,310270.626
UKR,Ukraine,Carbon dioxide,TOTAL,2005,313066.891
UKR,Ukraine,Carbon dioxide,TOTAL,2006,332613.143
UKR,Ukraine,Carbon dioxide,TOTAL,2007,336351.221
UKR,Ukraine,Carbon dioxide,TOTAL,2008,325536.205
UKR,Ukraine,Carbon dioxide,TOTAL,2009,277296.698
UKR,Ukraine,Carbon dioxide,TOTAL,2010,294110.664
UKR,Ukraine,Carbon dioxide,TOTAL,2011,307956.066
UKR,Ukraine,Carbon dioxide,TOTAL,2012,303976.228
UKR,Ukraine,Carbon dioxide,TOTAL,2013,297251.191
UKR,Ukraine,Carbon dioxide,TOTAL,2014,257510.818
UKR,Ukraine,Carbon dioxide,TOTAL,2015,223824.094
UKR,Ukraine,Carbon dioxide,TOTAL,2016,234008.459
UKR,Ukraine,Carbon dioxide,TOTAL,2017,223087.077
UKR,Ukraine,Carbon dioxide,TOTAL,2018,231674.691
UKR,Ukraine,Carbon dioxide,TOTAL,2019,222056.698
UKR,Ukraine,Carbon dioxide,TOTAL,2020,206941.159
HRV,Croatia,Methane,INDEX_1990,1990,100.0
HRV,Croatia,Methane,INDEX_1990,1991,96.387
HRV,Croatia,Methane,INDEX_1990,1992,85.568
HRV,Croatia,Methane,INDEX_1990,1993,83.506
HRV,Croatia,Methane,INDEX_1990,1994,79.18
HRV,Croatia,Methane,INDEX_1990,1995,78.054
HRV,Croatia,Methane,INDEX_1990,1996,77.16
HRV,Croatia,Methane,INDEX_1990,1997,76.569
HRV,Croatia,Methane,INDEX_1990,1998,76.022
HRV,Croatia,Methane,INDEX_1990,1999,77.278
HRV,Croatia,Methane,INDEX_1990,2000,76.276
HRV,Croatia,Methane,INDEX_1990,2001,77.947
HRV,Croatia,Methane,INDEX_1990,2002,78.139
HRV,Croatia,Methane,INDEX_1990,2003,82.04
HRV,Croatia,Methane,INDEX_1990,2004,84.202
HRV,Croatia,Methane,INDEX_1990,2005,84.736
HRV,Croatia,Methane,INDEX_1990,2006,87.164
HRV,Croatia,Methane,INDEX_1990,2007,87.253
HRV,Croatia,Methane,INDEX_1990,2008,86.694
HRV,Croatia,Methane,INDEX_1990,2009,88.429
HRV,Croatia,Methane,INDEX_1990,2010,89.855
HRV,Croatia,Methane,INDEX_1990,2011,88.764
HRV,Croatia,Methane,INDEX_1990,2012,87.689
HRV,Croatia,Methane,INDEX_1990,2013,85.394
HRV,Croatia,Methane,INDEX_1990,2014,84.551
HRV,Croatia,Methane,INDEX_1990,2015,86.752
HRV,Croatia,Methane,INDEX_1990,2016,88.257
HRV,Croatia,Methane,INDEX_1990,2017,87.353
HRV,Croatia,Methane,INDEX_1990,2018,84.018
HRV,Croatia,Methane,INDEX_1990,2019,83.117
HRV,Croatia,Methane,INDEX_1990,2020,82.01
CYP,Cyprus,Methane,TOTAL,1990,674.173
CYP,Cyprus,Methane,TOTAL,1991,685.083
CYP,Cyprus,Methane,TOTAL,1992,703.498
CYP,Cyprus,Methane,TOTAL,1993,729.04
CYP,Cyprus,Methane,TOTAL,1994,743.064
CYP,Cyprus,Methane,TOTAL,1995,765.195
CYP,Cyprus,Methane,TOTAL,1996,782.804
CYP,Cyprus,Methane,TOTAL,1997,786.597
CYP,Cyprus,Methane,TOTAL,1998,788.061
CYP,Cyprus,Methane,TOTAL,1999,792.284
CYP,Cyprus,Methane,TOTAL,2000,809.239
CYP,Cyprus,Methane,TOTAL,2001,841.729
CYP,Cyprus,Methane,TOTAL,2002,866.751
CYP,Cyprus,Methane,TOTAL,2003,859.572
CYP,Cyprus,Methane,TOTAL,2004,856.232
CYP,Cyprus,Methane,TOTAL,2005,839.483
CYP,Cyprus,Methane,TOTAL,2006,842.335
CYP,Cyprus,Methane,TOTAL,2007,846.887
CYP,Cyprus,Methane,TOTAL,2008,847.073
CYP,Cyprus,Methane,TOTAL,2009,851.744
CYP,Cyprus,Methane,TOTAL,2010,860.537
CYP,Cyprus,Methane,TOTAL,2011,863.134
CYP,Cyprus,Methane,TOTAL,2012,858.219
CYP,Cyprus,Methane,TOTAL,2013,848.989
CYP,Cyprus,Methane,TOTAL,2014,852.756
CYP,Cyprus,Methane,TOTAL,2015,862.21
CYP,Cyprus,Methane,TOTAL,2016,885.801
CYP,Cyprus,Methane,TOTAL,2017,905.207
CYP,Cyprus,Methane,TOTAL,2018,917.352
CYP,Cyprus,Methane,TOTAL,2019,933.286
CYP,Cyprus,Methane,TOTAL,2020,968.103
LIE,Liechtenstein,Greenhouse gases,INDEX_1990,1990,100.0
LIE,Liechtenstein,Greenhouse gases,INDEX_1990,1991,103.313
LIE,Liechtenstein,Greenhouse gases,INDEX_1990,1992,103.4
LIE,Liechtenstein,Greenhouse gases,INDEX_1990,1993,106.518
LIE,Liechtenstein,Greenhouse gases,INDEX_1990,1994,100.546
LIE,Liechtenstein,Greenhouse gases,INDEX_1990,1995,102.217
LIE,Liechtenstein,Greenhouse gases,INDEX_1990,1996,103.228
LIE,Liechtenstein,Greenhouse gases,INDEX_1990,1997,108.732
LIE,Liechtenstein,Greenhouse gases,INDEX_1990,1998,113.528
LIE,Liechtenstein,Greenhouse gases,INDEX_1990,1999,112.215
LIE,Liechtenstein,Greenhouse gases,INDEX_1990,2000,108.111
LIE,Liechtenstein,Greenhouse gases,INDEX_1990,2001,107.92
LIE,Liechtenstein,Greenhouse gases,INDEX_1990,2002,110.683
LIE,Liechtenstein,Greenhouse gases,INDEX_1990,2003,115.114
LIE,Liechtenstein,Greenhouse gases,INDEX_1990,2004,115.211
LIE,Liechtenstein,Greenhouse gases,INDEX_1990,2005,115.391
LIE,Liechtenstein,Greenhouse gases,INDEX_1990,2006,116.969
LIE,Liechtenstein,Greenhouse gases,INDEX_1990,2007,104.193
LIE,Liechtenstein,Greenhouse gases,INDEX_1990,2008,112.848
LIE,Liechtenstein,Greenhouse gases,INDEX_1990,2009,106.402
LIE,Liechtenstein,Greenhouse gases,INDEX_1990,2010,99.865
LIE,Liechtenstein,Greenhouse gases,INDEX_1990,2011,94.244
LIE,Liechtenstein,Greenhouse gases,INDEX_1990,2012,98.264
LIE,Liechtenstein,Greenhouse gases,INDEX_1990,2013,100.987
LIE,Liechtenstein,Greenhouse gases,INDEX_1990,2014,87.418
LIE,Liechtenstein,Greenhouse gases,INDEX_1990,2015,86.726
LIE,Liechtenstein,Greenhouse gases,INDEX_1990,2016,82.179
LIE,Liechtenstein,Greenhouse gases,INDEX_1990,2017,84.673
LIE,Liechtenstein,Greenhouse gases,INDEX_1990,2018,79.34
LIE,Liechtenstein,Greenhouse gases,INDEX_1990,2019,82.142
LIE,Liechtenstein,Greenhouse gases,INDEX_1990,2020,78.634
BLR,Belarus,Methane,TOTAL,1990,20698.891
BLR,Belarus,Methane,TOTAL,1991,19662.029
BLR,Belarus,Methane,TOTAL,1992,18646.143
BLR,Belarus,Methane,TOTAL,1993,17791.36
BLR,Belarus,Methane,TOTAL,1994,17077.52
BLR,Belarus,Methane,TOTAL,1995,16218.706
BLR,Belarus,Methane,TOTAL,1996,15788.156
BLR,Belarus,Methane,TOTAL,1997,15795.504
BLR,Belarus,Methane,TOTAL,1998,15757.739
BLR,Belarus,Methane,TOTAL,1999,15368.722
BLR,Belarus,Methane,TOTAL,2000,15121.916
BLR,Belarus,Methane,TOTAL,2001,15000.389
BLR,Belarus,Methane,TOTAL,2002,14911.59
BLR,Belarus,Methane,TOTAL,2003,14875.572
BLR,Belarus,Methane,TOTAL,2004,15125.146
BLR,Belarus,Methane,TOTAL,2005,15540.249
BLR,Belarus,Methane,TOTAL,2006,15888.77
BLR,Belarus,Methane,TOTAL,2007,16147.251
BLR,Belarus,Methane,TOTAL,2008,16214.984
BLR,Belarus,Methane,TOTAL,2009,16081.107
BLR,Belarus,Methane,TOTAL,2010,16552.744
BLR,Belarus,Methane,TOTAL,2011,16540.203
BLR,Belarus,Methane,TOTAL,2012,16899.289
BLR,Belarus,Methane,TOTAL,2013,17288.101
BLR,Belarus,Methane,TOTAL,2014,17243.226
BLR,Belarus,Methane,TOTAL,2015,17120.284
BLR,Belarus,Methane,TOTAL,2016,17007.873
BLR,Belarus,Methane,TOTAL,2017,17186.904
BLR,Belarus,Methane,TOTAL,2018,17416.623
BLR,Belarus,Methane,TOTAL,2019,17536.989
BLR,Belarus,Methane,TOTAL,2020,17192.741
UKR,Ukraine,Greenhouse gases,INDEX_1990,1990,100.0
UKR,Ukraine,Greenhouse gases,INDEX_1990,1991,90.836
UKR,Ukraine,Greenhouse gases,INDEX_1990,1992,85.001
UKR,Ukraine,Greenhouse gases,INDEX_1990,1993,75.442
UKR,Ukraine,Greenhouse gases,INDEX_1990,1994,64.165
UKR,Ukraine,Greenhouse gases,INDEX_1990,1995,59.624
UKR,Ukraine,Greenhouse gases,INDEX_1990,1996,54.654
UKR,Ukraine,Greenhouse gases,INDEX_1990,1997,52.988
UKR,Ukraine,Greenhouse gases,INDEX_1990,1998,51.006
UKR,Ukraine,Greenhouse gases,INDEX_1990,1999,47.683
UKR,Ukraine,Greenhouse gases,INDEX_1990,2000,45.37
UKR,Ukraine,Greenhouse gases,INDEX_1990,2001,47.29
UKR,Ukraine,Greenhouse gases,INDEX_1990,2002,45.713
UKR,Ukraine,Greenhouse gases,INDEX_1990,2003,46.696
UKR,Ukraine,Greenhouse gases,INDEX_1990,2004,46.982
UKR,Ukraine,Greenhouse gases,INDEX_1990,2005,46.895
UKR,Ukraine,Greenhouse gases,INDEX_1990,2006,48.766
UKR,Ukraine,Greenhouse gases,INDEX_1990,2007,49.123
